,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
909,1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,17.7,6.1,6.8,780.0,14.7,0.516,221.0,468.0,2011.0,172.75986730434784,0
910,1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,17.0,6.1,6.8,773.0,14.7,0.516,221.0,468.0,2011.0,172.75832730434783,0
911,1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,17.3,6.0,7.0,820.0,15.3,0.516,221.0,468.0,2011.0,182.03295426086956,0
912,1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,28.0,4.8,7.9,650.0,3.2,0.68,6.0,62.0,2011.0,91.4605084057971,0
913,1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,32.0,5.0,7.3,390.0,2.8,0.14,4.0,20.0,2011.0,76.37185449275361,0
914,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,21.4,8.3,7.6,334.0,1.0,0.49,9.0,16.0,2011.0,49.90595159420289,2
915,2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,22.3,8.2,7.7,316.0,1.2,0.48,11.0,20.0,2011.0,53.93346521739131,1
916,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,22.8,8.3,7.6,304.0,1.2,0.51,12.0,20.0,2011.0,51.739118260869546,1
917,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,21.8,5.5,7.6,743.0,7.6,1.02,81.0,166.0,2011.0,123.57171304347824,0
918,2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,26.9,5.1,7.8,657.0,1.7,0.26,6.0,23.0,2011.0,74.95028753623187,1
919,2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,27.3,5.3,7.8,623.0,1.7,0.516,221.0,468.0,2011.0,78.85802295652174,0
920,2869,BARAK RIVER AT SENAPATI ,MANIPUR,19.0,8.7,7.1,252.0,4.9,0.516,221.0,10.0,2011.0,78.49308643478263,0
921,2875,"BARAK RIVER AT N.H. 53, TAMENGLONG DISTT., MANIPUR",MANIPUR,26.0,5.1,7.2,17.0,1.0,0.516,221.0,10.0,2011.0,62.97371686956522,1
922,2868,CHAKPI AT CHAKPI KARONG ,MANIPUR,19.0,10.0,7.4,157.0,0.6,0.516,221.0,5.0,2011.0,39.36135600000001,2
923,1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,21.8,5.9,7.0,164.0,1.6,0.516,221.0,74.0,2011.0,61.0106412173913,1
924,1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,22.3,6.1,7.3,141.0,1.4,0.516,221.0,63.0,2011.0,63.47858730434782,1
925,1627,"IMPHAL AT KIYAMGI, MANIPUR",MANIPUR,22.3,5.6,7.1,427.0,1.4,0.516,221.0,175.0,2011.0,62.49958208695652,1
926,1628,IMPHAL AT MINUTHONG,MANIPUR,22.3,4.7,7.0,527.0,1.9,0.516,221.0,42.0,2011.0,69.51210469565218,1
927,2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,23.0,5.5,8.6,116.0,4.5,0.516,221.0,113.0,2011.0,116.37980904347826,0
928,2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,23.0,6.8,6.8,160.0,1.5,0.516,221.0,23.0,2011.0,52.31155860869566,1
929,2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,23.0,7.0,7.4,47.0,1.0,0.516,221.0,5.0,2011.0,57.31056469565218,1
930,2874,IRANG RIVER AT TAMENGLONG,MANIPUR,23.0,7.3,7.8,116.0,1.2,0.516,221.0,10.0,2011.0,64.59798382608696,1
931,1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,22.0,5.5,7.3,179.0,1.2,0.516,221.0,75.0,2011.0,64.60570904347826,1
932,1624,"IRIL AT LILONG, MANIPUR",MANIPUR,22.3,4.7,7.4,220.0,1.6,0.516,221.0,140.0,2011.0,73.75452469565218,1
933,2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,27.0,4.9,7.0,180.0,1.2,0.516,221.0,10.0,2011.0,62.270150782608695,1
934,2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,30.0,5.8,7.8,367.0,6.2,0.516,221.0,95.0,2011.0,116.14820817391305,0
935,1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,23.0,5.8,7.4,249.0,1.0,0.516,221.0,37.0,2011.0,63.13508817391306,1
936,2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,23.0,6.2,6.9,182.0,2.1,0.516,221.0,8.0,2011.0,62.24682034782608,1
937,1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,22.7,5.5,7.7,356.0,1.2,0.516,221.0,202.0,2011.0,71.61658904347827,1
938,2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,23.0,5.1,6.9,190.0,2.3,0.516,221.0,33.0,2011.0,69.31643686956522,1
939,2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,23.5,5.2,7.1,164.0,2.8,0.516,221.0,20.0,2011.0,76.72476991304347,0
940,2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,4.6,7.0,188.0,2.8,0.516,221.0,18.0,2011.0,77.88013165217393,0
941,2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,23.5,5.6,6.6,165.0,1.9,0.516,221.0,23.0,2011.0,58.15450208695651,1
942,1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,23.0,1.9,6.8,484.0,15.3,0.516,221.0,1075.0,2011.0,198.34513947826088,0
943,1626,"NAMBUL RIVER AT HEIRANGOITHONG, MANIPUR",MANIPUR,23.0,2.5,7.1,424.0,16.7,0.516,221.0,682.0,2011.0,212.9597577391304,0
944,2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,22.5,5.5,6.9,118.0,2.8,0.516,221.0,10.0,2011.0,71.79718904347827,1
945,2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,23.0,6.0,7.0,100.0,4.2,0.516,221.0,10.0,2011.0,83.51659426086958,0
946,2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,22.5,4.9,6.9,93.0,3.6,0.516,221.0,25.0,2011.0,81.7631107826087,0
947,2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,20.0,4.8,7.0,167.1,2.8,0.516,221.0,468.0,2011.0,77.01235973913043,0
948,1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,22.7,5.4,7.2,211.0,1.1,0.516,221.0,78.0,2011.0,62.473296,1
949,2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,26.0,6.0,7.5,231.0,1.1,0.516,221.0,10.0,2011.0,64.78421426086958,1
950,2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,19.0,5.6,7.1,319.0,4.4,0.516,221.0,15.0,2011.0,88.99662208695653,0
951,2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.7,6.9,261.0,2.3,0.516,221.0,53.0,2011.0,66.4499351304348,1
952,2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,18.9,9.9,7.1,163.0,1.0,0.516,221.0,35.0,2011.0,38.18316295652173,2
953,2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,21.0,6.1,7.6,163.0,4.5,0.516,221.0,25.0,2011.0,96.12426730434781,0
954,2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.1,6.9,170.0,2.5,0.516,221.0,10.0,2011.0,71.07737686956523,1
955,2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,3.8,7.0,192.0,3.0,0.516,221.0,23.0,2011.0,83.50120730434783,0
956,1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.4,7.8,7.2,139.0,1.9,0.56,263.0,359.0,2011.0,58.987799710144934,1
957,1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489.0,6.1,0.52,32.0,47.0,2011.0,26.14321681159419,2
958,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.8,7.3,7.0,162.0,2.2,0.69,2085.0,2633.0,2011.0,101.36258782608698,0
959,1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,25.2,7.8,7.1,136.0,1.9,0.52,303.0,409.0,2011.0,58.141766376811596,1
960,1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24.0,7.7,7.1,205.0,7.0,0.84,303.0,461.0,2011.0,103.82966,0
961,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267.0,1.0,0.11,2.0,12.0,2011.0,41.9762588405797,2
962,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8.0,7.0,278.0,1.1,0.11,3.0,18.0,2011.0,41.63238579710145,2
963,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268.0,1.1,0.11,6.0,37.0,2011.0,50.46462231884057,0
964,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.3,6.8,7.1,286.0,1.3,0.11,8.0,29.0,2011.0,51.026509275362315,1
965,1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.4,6.6,7.8,149.0,1.8,0.516,209.0,340.0,2011.0,73.09145252173913,1
966,1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8.0,164.0,3.4,0.3,380.0,528.0,2011.0,95.97005739130434,0
967,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.5,6.6,7.9,196.0,4.4,0.8,425.0,648.0,2011.0,102.72540318840582,0
968,2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,30.2,5.8,7.8,378.0,1.8965,2.61,221.0,468.0,2010.0,78.36705017391304,0
969,2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,29.7,6.6,7.7,489.0,1.8965,2.66,350.0,350.0,2010.0,75.63718118840579,0
970,2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,30.1,6.6,7.4,492.0,1.8965,3.6,221.0,468.0,2010.0,67.70767452173912,1
971,2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,30.3,6.2,7.8,359.0,1.8965,3.67,4.0,468.0,2010.0,71.7587156811594,1
972,2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,29.8,5.8,7.7,8757.0,1.8965,10.45,4.0,4.0,2010.0,74.43382350724639,1
973,1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,26.0,5.1,8.1,533.0,3.7,0.45,3900.0,7500.0,2010.0,185.55812086956524,0
974,1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,27.0,7.1,8.0,555.0,2.0,0.35,7500.0,15000.0,2010.0,240.35588840579715,0
975,1865,RIVER DHADAR AT KOTHADA,GUJARAT,29.3,8.1,7.6,938.0,8.6,0.4,22.0,108.0,2010.0,118.57390550724637,0
976,1148,"AMBIKA AT BILIMORA, ",GUJARAT,28.4,6.2,7.8,7778.0,2.7,0.26,2880.0,6581.0,2010.0,145.03511101449274,0
977,1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,32.0,6.7,7.2,1440.0,46.0,0.2,80.0,330.0,2010.0,450.849136231884,0
978,1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,28.3,3.2,7.7,885.0,6.3,0.51,3900.0,9575.0,2010.0,211.31047304347828,0
979,1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,29.3,6.6,6.5,58.0,1.8,0.87,0.0,53.0,2010.0,45.86009652173913,2
980,1475,ZUARI AT PANCHAWADI,GOA,28.8,6.6,6.6,145.0,1.5,0.65,4.0,98.0,2010.0,45.033883188405795,2
981,1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,29.0,6.3,6.6,55.0,1.8,0.36,8.0,140.0,2010.0,49.17887739130435,2
982,1476,"MANDOVI AT TONCA, MARCELA",GOA,28.8,6.4,6.4,188.0,2.0,0.44,15.0,153.0,2010.0,47.19175710144928,2
983,1543,KALNA AT CHANDELNAN PERNEM,GOA,27.3,6.9,6.2,61.0,1.7,1.07,7.0,117.0,2010.0,38.514942318840575,2
984,1548,ASSONORA AT ASSONORA,GOA,28.3,7.2,6.1,62.0,2.6,0.92,8.0,123.0,2010.0,43.30972144927535,2
985,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,29.0,6.9,6.6,154.0,1.9,0.83,17.0,173.0,2010.0,47.45688231884057,2
986,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,27.6,7.0,6.3,742.0,1.6,0.42,8.0,139.0,2010.0,38.990348695652166,2
987,1546,KHANDEPAR AT OPA NAN PONDA,GOA,28.8,7.6,6.2,62.0,1.1,0.38,12.0,160.0,2010.0,29.88087362318841,2
988,2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",GOA,28.3,7.1,6.2,69.0,1.4,0.56,7.0,141.0,2010.0,34.84844840579711,2
989,2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,27.8,6.8,6.0,93.0,1.9,0.75,9.0,136.0,2010.0,37.314862608695655,2
990,1545,MADAI AT DABOS NAN  VALPOI,GOA,28.5,7.1,6.2,89.0,1.4,0.68,6.0,119.0,2010.0,34.839028405797094,2
991,2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,28.1,6.3,6.2,110.0,1.5,0.59,8.0,157.0,2010.0,39.62026405797102,2
992,2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",GOA,29.0,6.2,7.0,77.0,1.8,0.46,11.0,173.0,2010.0,56.693297681159414,1
993,2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",GOA,29.5,6.2,6.8,67.0,1.7,0.61,8.0,145.0,2010.0,52.27783768115942,1
994,1547,TALPONA AT CANACONA,GOA,30.2,6.9,6.5,62.0,1.4,0.6,10.0,107.0,2010.0,41.0802756521739,2
995,1544,VALVANT AT SANKLINANBICHOLIM,GOA,28.3,6.7,6.2,62.0,0.9,0.57,8.0,187.0,2010.0,32.3785695652174,2
996,2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.7,6.8,7.9,119.0,3.5,0.58,286.0,517.0,2010.0,90.654715942029,0
997,1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,26.0,7.0,7.7,88.0,3.2,0.13,8.0,17.0,2010.0,77.2551220289855,0
998,2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,6.9,7.3,70.0,3.4,0.19,221.0,468.0,2010.0,77.37172898550725,0
999,2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,7.4,7.2,77.0,3.0,0.23,221.0,468.0,2010.0,69.69540753623188,1
1000,1092,KALU AT ATALE VILLAGE,MAHARASHTRA,24.0,7.0,7.4,3113.0,4.0,2.16,95.0,350.0,2010.0,82.01212869565218,0
1001,2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,32.1,5.5,8.1,363.0,8.4,2.15,16.0,69.0,2010.0,137.9154197101449,0
1002,1152,KUNDALIKA AT ROHA CITY,MAHARASHTRA,30.3,6.9,7.5,86.0,3.6,0.4,316.0,582.0,2010.0,84.76518898550724,0
1003,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,30.1,6.4,7.4,621.0,37.8,1.79,413.0,728.0,2010.0,390.6185171014493,0
1004,2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.7,6.9,7.4,73.0,3.5,0.27,482.0,659.0,2010.0,85.81245565217392,0
1005,2168,MITHI RIVER,MAHARASHTRA,29.0,3.4,7.4,17842.0,31.5,3.32,1767.0,1767.0,2010.0,383.39140579710147,0
1006,2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,28.5,7.4,8.1,254.0,2.2,0.15,3.0,75.0,2010.0,73.3637408695652,1
1007,1151,PATALGANGA AT SHILPHATA,MAHARASHTRA,27.7,6.7,7.4,125.0,3.7,0.4,514.0,820.0,2010.0,89.31330289855073,0
1008,1462,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,28.6,6.6,7.5,129.0,3.9,0.4,129.0,381.0,2010.0,84.69658985507246,0
1009,2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.1,7.3,515.0,5.1,2.02,82.0,212.0,2010.0,93.43858463768116,0
1010,2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.6,7.4,122.0,3.6,0.46,172.0,361.0,2010.0,81.25590985507246,0
1011,2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",MAHARASHTRA,27.0,6.5,7.3,131.0,3.8,0.79,108.0,261.0,2010.0,80.37305681159418,0
1012,2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",MAHARASHTRA,26.8,6.7,7.3,130.0,3.4,0.57,133.0,318.0,2010.0,76.41084956521739,0
1013,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.6,7.4,95.0,3.7,0.53,147.0,217.0,2010.0,81.5586431884058,0
1014,2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",MAHARASHTRA,26.4,6.8,7.7,143.0,3.6,0.43,38.0,109.0,2010.0,82.486235942029,0
1015,2199,SAVITRI AT OVALE VILLAGE.,MAHARASHTRA,22.1,6.3,7.5,10825.0,2.9,1.93,5.0,101.0,2010.0,77.00625072463768,0
1016,2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,22.3,7.1,7.4,185.0,2.2,0.63,4.0,80.0,2010.0,62.715501739130445,1
1017,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,22.0,6.7,7.5,1439.0,2.5,1.47,4.0,113.0,2010.0,69.4064295652174,1
1018,2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,22.0,6.6,7.5,185.0,2.4,0.3,6.0,113.0,2010.0,68.64271652173912,1
1019,2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,22.0,6.7,7.8,3521.0,2.4,1.02,3.0,90.0,2010.0,74.11090956521738,1
1020,2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,28.2,7.1,7.7,193.0,3.1,0.53,41.0,92.0,2010.0,76.7014684057971,0
1021,2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,28.2,7.1,7.9,175.0,3.1,0.47,31.0,86.0,2010.0,79.94062840579711,0
1022,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,28.3,7.1,7.8,174.0,3.3,0.44,33.0,83.0,2010.0,80.0150684057971,0
1023,2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",MAHARASHTRA,27.0,7.2,7.5,308.0,4.0,0.15,221.0,468.0,2010.0,84.7596547826087,0
1024,1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,26.3,6.4,7.7,153.0,3.6,0.77,504.0,592.0,2010.0,94.85481710144927,0
1025,1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,26.1,7.0,7.7,111.0,3.4,0.42,179.0,359.0,2010.0,82.91662869565216,0
1026,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,26.0,6.6,7.6,209.0,3.4,0.68,97.0,243.0,2010.0,81.3172431884058,0
1027,2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",MAHARASHTRA,27.0,7.5,8.2,296.0,3.5,0.14,221.0,468.0,2010.0,91.03866057971013,0
1028,2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,27.6,6.9,7.5,119.0,2.2,0.42,2.0,71.0,2010.0,65.3300156521739,1
1029,2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,27.6,6.8,7.7,116.0,2.3,1.33,3.0,74.0,2010.0,70.28989594202899,1
1030,2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,27.3,7.0,7.7,118.0,2.1,0.5,3.0,64.0,2010.0,67.46481536231884,1
1031,17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.4,5.2,6.6,453.0,1.5,0.38,644.0,4613.0,2010.0,66.94464057971012,1
1032,18,PERIYAR AT KALADY,KERALA,27.3,7.2,6.8,35.0,1.1,0.24,513.0,3483.0,2010.0,54.0031347826087,1
1033,20,CHALIYAR AT KOOLIMADU,KERALA,26.0,7.0,7.1,62.0,0.5,0.44,385.0,617.0,2010.0,51.43059536231884,1
1034,21,CHALIYAR AT CHUNGAPALLY,KERALA,26.2,7.0,7.1,5228.0,0.6,0.34,240.0,455.0,2010.0,50.201242028985504,0
1035,42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",KERALA,27.5,7.2,7.0,51.0,0.6,0.26,285.0,522.0,2010.0,47.36462144927536,2
1036,43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,28.1,6.7,6.9,62.0,1.2,0.46,385.0,2193.0,2010.0,55.94716289855074,1
1037,1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,28.2,6.5,6.5,118.0,1.1,0.52,610.0,3080.0,2010.0,54.26665681159421,1
1038,1155,KARAMANA AT MOONNATTUMUKKU,KERALA,27.6,0.6,7.0,1787.0,14.1,1.49,8542.0,17500.0,2010.0,385.3496205797102,0
1039,1156,PAMBA AT CHENGANNUR,KERALA,28.0,6.6,6.8,49.0,0.9,0.56,448.0,913.0,2010.0,53.1554231884058,1
1040,1207,KABBANI AT MUTHANKARA,KERALA,24.3,6.8,7.3,67.0,0.6,0.4,598.0,935.0,2010.0,61.523955942029,1
1041,1208,BHAVANI AT ELACHIVAZHY,KERALA,25.8,7.3,7.4,104.0,0.6,0.44,245.0,430.0,2010.0,52.95463449275364,1
1042,1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,27.8,6.5,6.7,39.0,1.2,0.26,562.0,4823.0,2010.0,57.90071014492754,1
1043,1339,MEENACHIL AT KIDANGOOR,KERALA,26.3,7.2,6.5,45.0,0.9,0.46,1225.0,1825.0,2010.0,62.421428115942035,1
1044,1340,MANIMALA  AT KALLOOPARA,KERALA,28.5,7.4,6.9,65.0,0.9,0.56,575.0,1455.0,2010.0,53.972187536231885,1
1045,1341,PAMBA AT THAKAZHY,KERALA,29.3,6.5,6.5,60.0,1.0,1.62,420.0,900.0,2010.0,48.810363478260875,2
1046,1342,ACHENKOIL AT THUMPAMON,KERALA,27.6,6.6,6.9,57.0,0.9,0.37,319.0,650.0,2010.0,51.96364985507247,1
1047,1384,MANIMALA AT THONDRA,KERALA,28.1,7.1,7.0,84.0,1.0,0.66,985.0,1485.0,2010.0,67.11936173913044,1
1048,1442,VAMANAPURAM,KERALA,27.8,7.5,6.8,56.0,1.3,0.6,178.0,540.0,2010.0,46.32329391304348,2
1049,1443,ACHENKOIL AT CHENNITHULA,KERALA,28.1,5.4,6.7,100.0,0.9,0.42,463.0,810.0,2010.0,57.49722,1
1050,1563,AMARAVILA,KERALA,26.6,7.0,6.9,66.0,0.7,0.45,465.0,900.0,2010.0,51.56122869565217,1
1051,1564,AYUR,KERALA,27.8,7.1,6.9,75.0,0.6,0.73,300.0,583.0,2010.0,46.511295072463774,2
1052,1565,PAMBA DOWN,KERALA,29.3,6.5,6.7,70.0,0.9,1.25,370.0,800.0,2010.0,50.23191014492753,0
1053,1566,THIRURANGADY,KERALA,28.0,6.7,6.6,102.0,0.8,0.12,295.0,900.0,2010.0,44.89652956521739,2
1054,1567,KUTTIYADY ESTATE,KERALA,23.8,7.1,6.8,27.0,0.6,0.22,86.0,198.0,2010.0,39.89487507246377,2
1055,1568,VALAYAM,KERALA,26.3,6.9,7.1,46.0,0.5,0.33,225.0,373.0,2010.0,48.30645565217391,2
1056,1569,THALIPARAMBA,KERALA,27.9,6.7,6.8,8291.0,1.0,0.53,108.0,250.0,2010.0,47.70963623188406,2
1057,1570,HOSDURG,KERALA,28.4,6.2,7.0,12342.0,1.4,0.27,670.0,1600.0,2010.0,70.70786434782607,1
1058,1571,"KAKKADAVU,  KERALA",KERALA,27.1,7.5,7.3,53.0,0.8,0.31,1253.0,2225.0,2010.0,74.67312724637682,1
1059,1572,PADIYATHADKA,KERALA,28.5,7.6,7.3,62.0,1.0,0.63,1175.0,2180.0,2010.0,74.26570695652174,1
1060,1573,IRUMPANAM,KERALA,28.1,2.2,6.4,625.0,2.3,1.29,1125.0,6505.0,2010.0,96.17052260869566,0
1061,2284,R NEYYAR AT ARUVIPURAM,KERALA,26.4,7.4,6.7,55.0,0.7,0.51,281.0,1088.0,2010.0,42.14398086956522,2
1062,2285,R MAMOM AT MAMOM BRIDGE,KERALA,27.1,7.0,6.8,103.0,0.7,0.43,225.0,640.0,2010.0,44.4699820289855,2
1063,2286,R AYROOR AT AYROOR BRIDGE,KERALA,26.9,5.3,6.9,109.0,1.3,0.66,305.0,685.0,2010.0,61.50002695652174,1
1064,2287,R ITHIKKARA AT ITHIKKARA,KERALA,28.6,6.3,7.0,1392.0,0.7,0.85,230.0,535.0,2010.0,51.726490724637685,1
1065,2288,PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.7,7.0,71.0,0.5,0.29,208.0,433.0,2010.0,47.171256231884065,2
